채용사이트명,채용사이트_공고id,직무_대분류,직무_소분류,경력사항,회사명,근무지역(회사주소),회사로고이미지,회사복지,공고제목,공고본문_타입,공고본문_raw,공고출처url,모집시작일,모집마감일,공고게시일
링커리어,226619,IT/인터넷,생산/제조 [SEP] IT/인터넷 [SEP] 자동차/조선/기계 [SEP] 연구개발/설계 [SEP] 생산관리/공정관리/품질관리 [SEP] 생산/제조/설비/조립 [SEP] 포장/가공 [SEP] 섬유/의류/패션 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임 [SEP] 자동차 [SEP] 조선 [SEP] 기계,NEW,킨텍스,경기 고양시 일산서구 중앙로 1547,https://media-cdn.linkareer.com/activity_manager/logos/516797,{'is_remote_work': False},[킨텍스] 신입직원 채용 공고 (~03/17 17시),hybrid,"[킨텍스] 신입직원 채용 공고 (~03/17 17시)
[모집기간]
2월 25일 - 3월 17일 17시
[모집직무]
기술전문직 ( 건축 / 기계 )
[자격요건]
- 공고일 기준 킨텍스 인사관리규정 등 내규 및 관계법령에 따라 응시자격이 없거나 정지되지아니한 자.
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://www.kintex.com/web/ko/customer/recruit/list.do,20250310,20250317,20250225
링커리어,226583,IT/인터넷,"네트워크엔지니어 [SEP] 시스템, 네트워크 관리자 [SEP] 시스템운영 [SEP] 네트워크관리 [SEP] 네트워크/서버/보안 [SEP] IT/인터넷",EXPERIENCED,(주)에코마케팅,서울 송파구 올림픽로35다길 42,https://media-cdn.linkareer.com/activity_manager/logos/516675,{'is_remote_work': False},[에코마케팅]DevOps 엔지니어 경력 채용,hybrid,"에코마케팅은,
끊임없는 혁신을 ​통해 ​새로운 ​시장을 창조해 ​냄으로써 고객사의 매출과 가치를 ​극대화하고
잠재력 ​있는 기업을 ​발굴하여 독보적인 마케팅 ​노하우로 4P ​전반을 ​책임지며, 대한민국 ​마케팅의 ​역사를 ​쓰고 있습니다.
업계 TOP ​클라이언트들의 ​성공을 넘어서 안다르, ​클럭, ​몽제 ​등의 자사 브랜드를 ​직접 마케팅으로 ​성공시켜 ​왔으며
공격적인 투자를 ​통해 비즈니스 ​부스팅 ​사업을 확장하고 글로벌 ​사업을 본격화하여 ​끊임없이 새로운 시장을 개척하고 있습니다. 어떤 기업이든 성공 궤도로 안착할 수 있도록 기업의 비즈니스를 부스팅 하며 안다르와 같은 성공 사례 100개를 더 만들고자 합니다.
DevOps 엔지니어
는,
서비스 배포와 안정화를 통해 원활한 운영 환경을 구축합니다.
클라우드 비용을 최적화하여 비즈니스 효율성을 극대화합니다.
■ 이러한 분을 모시고 함께하고 싶습니다.
AWS와 같은 클라우드 서비스 운영관리를 3년 이상 경험하신 분 (업종 무관)
경험하신 서비스와 프로젝트에 관해 구체적으로 기술된 경력기술서를 제출 하실 수 있는 분
새로운 기술을 탐구하는 것을 즐기며, 책임감이 강하신 분
■ 주요 업무
AWS 기반의 서비스 인프라 운영 및 고도화
Infra Architecture 구성
AWS 보안 관련 서비스 검토 및 도입
서비스 모니터링, 로그 및 알람 체계 구성
■ 지원 자격
AWS에 대한 운영 경험이 있으신 분
AWS, EKS, Mongo 등 다양한 시스템 경험 및 지식/기술 역량을 보유하신 분
CI/CD Pipeline 구성에 대한 경험이 있으신 분
네트워크 레이어에 대한 이해 및 디버깅 능력을 보유하신 분
시스템 취약점 점검/분석 및 가이드 역량이 있으신 분
■ 이런한 분들을 우대 합니다.
AWS 기반의 Infra 운영 및 구축, 장애 대응 경험이 있으신 분
하나 이상의 Programming Language에 익숙하신 분(Python, Java등)
Monitoring & Observability 환경 구축 및 운영 경험이 있으신 분 (Prometheus, Grafana, Loki, Datadog, EFK 등)
ISMS 심사 인증 경험이 있으신 분
개발자들과의 적극적인 커뮤니케이션으로 문제 도출 및 해결 경험이 있으신 분
■ 전형 구분
경력: 시니어 경력 (유관 경력 3년 이상)
■
급여 사항
이전 경력에 따라 처우 협의 진행
■ 근무 조건
입사 예정일 : 3월 3주차 ~ 4주차
(*입사 예정일은 상황에 따라 변동될 수 있습니다.)
정규직(수습기간 최대 3개월)
근무지 : 대한민국 서울특별시 송파구 올림픽로35다길 42, 에코마케팅
업무 시간 : 주 5일, 10:00 ~ 19:00
함께하게 될 팀은,
사내에서 발생하는 니즈와 문제를 분석하고 기술적으로 해결하는 팀입니다.
IT 서비스가 안정적이면서 효율적으로 동작할 수 있도록 개선하는 팀 입니다.
새로운 기술을 탐구하고 공유하며, 강한 책임감으로 시스템의 안정성과 효율성을 끌어올리는 동료들이 함께하는 팀 입니다.
리더의 한 마디
💌
""우리 팀은 사내에서 발생하는 다양한 니즈와 문제를 기술적으로 해결하며, IT 서비스가 더욱 안정적이고 효율적으로 운영될 수 있도록 끊임없이 개선해 나가고 있습니다.
에코마케팅은 매년 빠르게 성장하고 있으며, 이에 따라 IT 서비스의 규모도 함께 확장되고 있습니다. 우리는 이러한 변화 속에서 최적의 인프라를 설계하고 운영하며, 다양한 최신 기술을 접하고 활용하는 기회를 제공합니다. 이 과정에서 쌓이는 경험은 개인과 팀의 성장을 이끄는 중요한 자산이 될 것입니다.
새로운 기술을 탐구하고, 동료들과 지식을 나누며, 책임감 있게 시스템의 안정성과 효율성을 극대화하는 일에 가치를 두는 분이라면, 지금 바로 지원해주세요! ""
채용 프로세스는,
서류 전형 → 1차 실무진 면접 → 2차 임원 면접 → 처우 협의 -> 최종 합격
지원 서류 : 이력서(필수), 경력기술서(필수), 포트폴리오(선택)
합격자에 한하여 다음 전형일정을 개별 통보합니다.
합격 여부와 관계 없이 모든 지원자에게 서류 및 면접 전형 결과에 대한 안내 메일을 드립니다.
적합한 지원자 발생 시 서류 접수 기간 중 면접이 진행될 수 있습니다.
입사 지원서 최종 제출 후, 수정이 불가하오니 신중하게 검토하신 후 제출해 주시기 바랍니다.
기타 문의 사항
전형 진행 과정에서 더 적합하다고 판단되는 모집 분야로 변경될 수 있습니다.
입사지원서의 내용이 사실과 다를 경우 합격이 취소되거나 전형상의 불이익을 받을 수 있습니다.
전형 진행 과정에서 별도의 교통비, 면접비, 실기테스트 비용은 지급되지 않습니다.
장애인 및 보훈대상자는 관계 법령에 따라 우대합니다.
채용관련 문의사항은 에코마케팅 커리어 사이트 FAQ (
https://echomarketing.career.greetinghr.com/
)
를 참고해주시기 바랍니다.
FAQ외의 문의는 recruit@echomarketing.co.kr로 문의주시면 검토 후 답변드리겠습니다.",https://echomarketing.career.greetinghr.com/o/147801,20250225,20250306,20250225
링커리어,226579,IT/인터넷,서비스 [SEP] IT/인터넷 [SEP] 연구개발/설계 [SEP] 생산/제조 [SEP] 마케팅/광고/홍보 [SEP] 경영/사무 [SEP] 요리/영양/제과제빵/바리스타 [SEP] 외식/식음료 [SEP] 여행/항공/숙박/레저 [SEP] 웨딩/행사/이벤트 [SEP] 뷰티/미용/애완 [SEP] AS/서비스/수리 [SEP] 시설/보안/경비/안전 [SEP] 주차/세차/주유 [SEP] 청소/가사/육아 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임 [SEP] 자동차/조선/기계 [SEP] 반도체/디스플레이 [SEP] 화학/에너지/환경 [SEP] 전기/전자/제어 [SEP] 기계설계/CAD/CAM [SEP] 통신기술/네트워크구축 [SEP] 바이오/제약/식품 [SEP] 생산관리/공정관리/품질관리 [SEP] 생산/제조/설비/조립 [SEP] 포장/가공 [SEP] 섬유/의류/패션 [SEP] 마케팅/PR/분석 [SEP] 전시/컨벤션 [SEP] 기획/전략/경영 [SEP] 사무/총무/법무 [SEP] 인사/노무/교육 [SEP] 경리/회계/결산 [SEP] 재무/세무/IR [SEP] 사무보조/문서작성,INTERN,경기주택도시공사,경기 수원시 권선구 권중로 46,https://media-cdn.linkareer.com/activity_manager/logos/516630,{'is_remote_work': False},[경기주택도시공사] 25년 체험형 인턴 채용 (~02/27),hybrid,"[경기주택도시공사] 25년 체험형 인턴 채용 (~02/27)
[모집기간]
2월 24일 - 2월 27일
[모집직무]
체험형인턴
[자격요건]
- 공고일 기준 만 15세 이상 만 34세 이하
- 응시 제외 및 결격사유
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://gh.recruiter.co.kr/career/jobs/43518,20250223,20250227,20250225
링커리어,226569,IT/인터넷,서비스 [SEP] 연구개발/설계 [SEP] IT/인터넷 [SEP] 생산관리/공정관리/품질관리 [SEP] 마케팅/광고/홍보 [SEP] 경영/사무 [SEP] 영업/고객상담 [SEP] 생산/제조 [SEP] 요리/영양/제과제빵/바리스타 [SEP] 외식/식음료 [SEP] 여행/항공/숙박/레저 [SEP] 웨딩/행사/이벤트 [SEP] 뷰티/미용/애완 [SEP] AS/서비스/수리 [SEP] 시설/보안/경비/안전 [SEP] 주차/세차/주유 [SEP] 청소/가사/육아 [SEP] 자동차/조선/기계 [SEP] 반도체/디스플레이 [SEP] 화학/에너지/환경 [SEP] 전기/전자/제어 [SEP] 기계설계/CAD/CAM [SEP] 통신기술/네트워크구축 [SEP] 바이오/제약/식품 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임 [SEP] 생산관리 [SEP] 공정관리 [SEP] 품질관리 [SEP] 자재관리 [SEP] 환경관리 [SEP] 마케팅/PR/분석 [SEP] 전시/컨벤션 [SEP] 기획/전략/경영 [SEP] 사무/총무/법무 [SEP] 인사/노무/교육 [SEP] 경리/회계/결산 [SEP] 재무/세무/IR [SEP] 사무보조/문서작성 [SEP] 일반영업 [SEP] B2B영업/기술영업 [SEP] 영업관리/지원/영업기획 [SEP] 판매/캐셔/매장관리 [SEP] 아웃바운드TM [SEP] 고객관리/인바운드,NEW [SEP] EXPERIENCED,세아제강,경북 포항시 남구 괴동로 136 [SEP] 경남 창원시 성산구 공단로 280 [SEP] 전남 순천시 해룡면 율촌산단5로 77 [SEP] 전북특별자치도 군산시 자유무역로 52 [SEP] 부산 사상구 학장동 729-1,https://media-cdn.linkareer.com/activity_manager/logos/516551,{'is_remote_work': False},[세아제강] 2025년 세아제강 상반기 채용 (신입사원) (~03/09),hybrid,"[세아제강] 2025년 세아제강 상반기 채용 (신입사원) (~03/09)
[모집기간]
2월 25일 - 3월 9일
[모집직무]
연구개발 ,
제품개발 ,
인사/총무 ,
설비/기계 ,
출하관리 ,
생산기술 ,
생산관리 ,
품질 ,
설비 / 전기 ,
설비 / 기계 ,
환경 ,
국내영업
[자격요건]
- 2025년 4~5월 입사 및 정상근무 가능자
- 4년제 학사 이상 학위 보유자(기졸업자 또는 2025년 8월 졸업예정자)
- 해외여행 및 건강상 결격 사유가 없는 자 (남성의 경우, 병역필 또는 면제자)
- (신입) 공인 외국어 성적 보유자
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://seahsteel.recruiter.co.kr/app/jobnotice/view?systemKindCode=MRS2&jobnoticeSn=208489,20250224,20250309,20250225
링커리어,226568,IT/인터넷,영업관리/지원/영업기획 [SEP] 일반영업 [SEP] 콘텐츠/사이트운영 [SEP] DBA/데이터베이스 [SEP] 무역사무/수출입 [SEP] 무역영업/해외영업 [SEP] 마케팅/PR/분석 [SEP] 상품기획/MD [SEP] 기획/전략/경영 [SEP] 구매/자재/재고 [SEP] 생산관리/공정관리/품질관리 [SEP] 제품/산업디자인 [SEP] 그래픽디자인/CG [SEP] 연구개발/설계 [SEP] 의료 [SEP] B2B영업/기술영업 [SEP] 영업/고객상담 [SEP] IT/인터넷 [SEP] 무역/유통 [SEP] 마케팅/광고/홍보 [SEP] 경영/사무 [SEP] 생산/제조 [SEP] 디자인 [SEP] 영업관리 [SEP] 지원 [SEP] 영업기획 [SEP] 일반영업 [SEP] e-러닝운영 [SEP] 게시판관리 [SEP] 사이트운영 [SEP] 쇼핑몰•오픈마켓 [SEP] 카페•블로그관리 [SEP] 컨텐츠운영 [SEP] 컨텐츠제작 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자 [SEP] 무역사무 [SEP] 수출입사무 [SEP] 무역영어 [SEP] 세관/통관 [SEP] 무역일반 [SEP] 해외영업 [SEP] 마케팅전략/기획 [SEP] 광고기획 [SEP] 온라인마케팅 [SEP] 시장조사/분석 [SEP] 브랜드매니저 [SEP] 해외마케팅 [SEP] 언론홍보/PR [SEP] 설문/리서치 [SEP] 상품기획/개발 [SEP] MD [SEP] 패션MD [SEP] 리테일MD [SEP] 식품MD [SEP] 사업기획 [SEP] 서비스기획/운영 [SEP] 신규사업/BD [SEP] 임원 (CEO/COO) [SEP] 전략기획 [SEP] 콘텐츠기획/운영 [SEP] M&A/타당성분석/사업제휴 [SEP] 구매관리 [SEP] 자재/재고관리 [SEP] 생산관리 [SEP] 공정관리 [SEP] 품질관리 [SEP] 자재관리 [SEP] 환경관리 [SEP] 제품디자인 [SEP] 산업디자인 [SEP] 패키지디자인 [SEP] 포장디자인 [SEP] 가구디자인 [SEP] 그래픽디자인 [SEP] 3D [SEP] CG [SEP] 자동차/조선/기계 [SEP] 반도체/디스플레이 [SEP] 화학/에너지/환경 [SEP] 전기/전자/제어 [SEP] 기계설계/CAD/CAM [SEP] 통신기술/네트워크구축 [SEP] 바이오/제약/식품 [SEP] 의사/치과/한의사 [SEP] 약사/한약사/약무보조 [SEP] 간호사 [SEP] 간호조무사 [SEP] 의료기사 [SEP] 사무/원무/코디 [SEP] 수의사/수의간호 [SEP] 의료직기타 [SEP] B2B영업 [SEP] 기술영업,EXPERIENCED [SEP] NEW,동국제약,서울 강남구 영동대로 715 [SEP] 대전 유성구 대학로 28 [SEP] 대구 동구 동부로30길 100-3,https://media-cdn.linkareer.com/activity_manager/logos/516552,{'is_remote_work': False},[동국제약] 각 부문 신입/경력 채용 (~03/05),hybrid,"[동국제약] 각 부문 신입/경력 채용 (~03/05)
[모집부문]
헬스케어 뷰티영업
헬스케어 카카오 쇼핑하기/선물하기 채널 영업
헬스케어 데이터 분석 및 광고 관리
헬스케어 해외영업 팀장
헬스케어 해외영업 지원
헬스케어 해외영업 온라인 MD
헬스케어 콘텐츠마케팅 퍼포먼스마케터
헬스케어 콘텐츠마케팅 웹디자이너
헬스케어 화장품 상품 기획(BM)
헬스케어 뷰티상품 제품 교육
헬스케어 마케팅(팀원)
헬스케어 온라인 SCM
헬스케어 화장품 품질관리
디자인센터 브랜드 디자인
신제품 기획 (팀장)
신제품 기획 (팀원)
신제품 개발 (팀장)
임상부
글로벌 영업 및 시장개발
ETC마케팅 비뇨기계
ETC마케팅 전문의약품 (순환기)
ETC마케팅 이식외과 및 산부인과 품목
OTC마케팅
영업관리(학사 이상)
영업관리(고졸)
OTC영업
[전형절차]
- 서류 > AI역량검사 > 면접 > 최종합격
[모집기간]
- 2025.2.24 ~ 2025.3.5",https://dkpharm.recruiter.co.kr/career/jobs/46485,20250224,20250305,20250225
링커리어,226557,IT/인터넷,"법률/특허/상표 [SEP] 경리/회계/결산 [SEP] 재무/세무/IR [SEP] DBA/데이터베이스 [SEP] ERP/시스템개발/설계 [SEP] 응용프로그램개발 [SEP] 약사/한약사/약무보조 [SEP] 사회복지/요양보호/자원봉사 [SEP] 의료 [SEP] 전문/특수직 [SEP] 경영/사무 [SEP] IT/인터넷 [SEP] 변호사 [SEP] 법률서비스 [SEP] 특허출원 [SEP] 경리 [SEP] 결산 [SEP] 급여관리/4대보험 [SEP] 전표입력 [SEP] 부가세신고 [SEP] ERP/더존 [SEP] 회계 [SEP] 재무 [SEP] 세무 [SEP] IR [SEP] 회계감사 [SEP] 예산관리 [SEP] BI 엔지니어 [SEP] 데이터 엔지니어 [SEP] 파이썬 개발자 [SEP] CTO [SEP] DevOps / 시스템 관리자 [SEP] 시스템엔지니어(SE) [SEP] 임베디드 개발자 [SEP] 블록체인 플랫폼 엔지니어 [SEP] 하드웨어 엔지니어 [SEP] Android앱개발 [SEP] C,C++ 개발자 [SEP] iOS 개발자 [SEP] 소프트웨어 엔지니어 [SEP] 안드로이드 개발자 [SEP] 크로스플랫폼 앱 개발자 [SEP] 약사 [SEP] 한약사 [SEP] 약무보조 [SEP] 제약연구/개발 [SEP] 사회복지 [SEP] 요양보호 [SEP] 자원봉사 [SEP] 의사/치과/한의사 [SEP] 간호사 [SEP] 간호조무사 [SEP] 의료기사 [SEP] 사무/원무/코디 [SEP] 수의사/수의간호 [SEP] 의료직기타",CONTRACT,국민건강보험공단,강원특별자치도 원주시 건강로 32 [SEP] 서울 강남구 압구정로38길 7 [SEP] 대구 달서구 두류공원로 264,https://media-cdn.linkareer.com/activity_manager/logos/516514,{'is_remote_work': False},[국민건강보험공단] 2025년도 제1차 전문인력 채용 공고,hybrid,"[국민건강보험공단] 2025년도 제1차 전문인력 채용 공고
[모집분야]
- 변호사
- 회계사
- 세무사
- 빅데이터
- AI
- 약사
- 복지용구 실증연구
- 보건,의료통계연구
[채용절차]
- 접수 > 서류심사 > 인성검사/증빙제출 > 면접심사/증빙서류 검증 > 최종합격
[접수 일정]
- 2025.2.20 ~ 2025.3.6",https://nhis.applyin.co.kr/jobs/17434,20250220,20250306,20250225
링커리어,226547,IT/인터넷,IT/인터넷 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임,NEW,넥슨,경기 성남시 분당구 판교로256번길 7,https://media-cdn.linkareer.com/activity_manager/logos/516481,{'is_remote_work': False},[넥슨] 메이플스토리 데이터 분석가 신입 채용 (~채용시 마감),hybrid,"[넥슨] 메이플스토리 데이터 분석가 신입 채용 (~채용시 마감)
[모집기간]
2월 24일 - 채용 시, 마감
[모집직무]
데이터 분석가
[자격요건]
- 메이플 스토리IP에 대한 깊은 관심과 이해가 있으신 분
- 데이터 분석 역량이 있으신 분
- 데이터를 통계적으로 이해하고 논리적으로 설명할 수 있으신 분
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://careers.nexon.com/recruit/7250?careerTypes=10,20250223,20250525,20250225
링커리어,226544,IT/인터넷,IT/인터넷 [SEP] 마케팅/광고/홍보 [SEP] 생산/제조 [SEP] 연구개발/설계 [SEP] 경영/사무 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임 [SEP] 마케팅/PR/분석 [SEP] 전시/컨벤션 [SEP] 생산관리/공정관리/품질관리 [SEP] 생산/제조/설비/조립 [SEP] 포장/가공 [SEP] 섬유/의류/패션 [SEP] 자동차/조선/기계 [SEP] 반도체/디스플레이 [SEP] 화학/에너지/환경 [SEP] 전기/전자/제어 [SEP] 기계설계/CAD/CAM [SEP] 통신기술/네트워크구축 [SEP] 바이오/제약/식품 [SEP] 기획/전략/경영 [SEP] 사무/총무/법무 [SEP] 인사/노무/교육 [SEP] 경리/회계/결산 [SEP] 재무/세무/IR [SEP] 사무보조/문서작성,NEW [SEP] EXPERIENCED,이엔에프테크놀로지,경기 용인시 기흥구 탑실로35번길 14 [SEP] 충남 아산시 인주면 인주산단로 123-38 [SEP] 충남 천안시 동남구 성남면 5산단3로 14,https://media-cdn.linkareer.com/activity_manager/logos/516465,{'is_remote_work': False},[이엔에프테크놀로지] 2025년 2월 수시 채용 (~03/10),hybrid,"[이엔에프테크놀로지] 2025년 2월 수시 채용 (~03/10)
[모집기간]
2월 25일 - 3월 10일
[모집직무]
법무,
법무 ,
연구개발(반도체/디스플레이 재료개발),
연구개발(접착소재개발),
생산운전,
품질관리,
기술(공정설계/공사감독),
기술(공정설계/공사감독),
기술(도면/시공관리)
[자격요건]
- 4년제 대학 및 전문대학 졸업자의 경우, 전학년 평점 평균 3.0 / 4.5 이상인 자
- 해외 출장 등의 결격사유가 없는 자
- 국가유공자 / 장애인은 관련 법률에 의거하여 우대
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://enf-recruit.career.greetinghr.com/,20250224,20250310,20250225
링커리어,226538,IT/인터넷,"화학/에너지/환경 [SEP] 연구개발/설계 [SEP] 화학 [SEP] 에너지 [SEP] 환경 [SEP] 화장품 [SEP] 생산관리/공정관리/품질관리 [SEP] 생산/제조 [SEP] 생산관리 [SEP] 공정관리 [SEP] 품질관리 [SEP] 자재관리 [SEP] 환경관리 [SEP] 반도체/디스플레이 [SEP] 반도체 [SEP] 디스플레이 [SEP] 기계설계/CAD/CAM [SEP] 전기/전자/제어 [SEP] 기계설계 [SEP] CAD [SEP] CAM [SEP] 전기/전기설비 [SEP] 전자 [SEP] 공정/품질/테스트 [SEP] ERP/시스템개발/설계 [SEP] 응용프로그램개발 [SEP] IT/인터넷 [SEP] CTO [SEP] DevOps / 시스템 관리자 [SEP] 시스템엔지니어(SE) [SEP] 임베디드 개발자 [SEP] 블록체인 플랫폼 엔지니어 [SEP] 하드웨어 엔지니어 [SEP] Android앱개발 [SEP] C,C++ 개발자 [SEP] iOS 개발자 [SEP] 소프트웨어 엔지니어 [SEP] 안드로이드 개발자 [SEP] 크로스플랫폼 앱 개발자 [SEP] 자동차/조선/기계 [SEP] 통신기술/네트워크구축 [SEP] 바이오/제약/식품 [SEP] 생산/제조/설비/조립 [SEP] 포장/가공 [SEP] 섬유/의류/패션 [SEP] 웹개발 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임",EXPERIENCED,삼성전기,경기 수원시 영통구 매영로 150 [SEP] 부산 강서구 녹산산업중로 333 [SEP] 세종특별자치시 연동면 삼성길 25,https://media-cdn.linkareer.com/activity_manager/logos/516403,{'is_remote_work': False},[삼성전기] R&D분야 외국인 경력사원 채용,hybrid,"[삼성전기] R&D분야 외국인 경력사원 채용
[모집부문]
재료개발
공정개발
제품개발
설비개발
S/W개발
품질기술
[전형절차]
- 원서접수 > 서류전형 > 면접전형 > 채용건강검진
[접수일정]
- 2025.2.24 ~ 2025.3.9",https://www.samsungcareers.com/hr/?no=19443,20250224,20250309,20250225
링커리어,226535,IT/인터넷,무역영업/해외영업 [SEP] 서비스 [SEP] IT/인터넷 [SEP] 연구개발/설계 [SEP] 마케팅/광고/홍보 [SEP] 생산/제조 [SEP] 영업/고객상담 [SEP] 경영/사무 [SEP] 무역/유통 [SEP] 무역일반 [SEP] 해외영업 [SEP] 요리/영양/제과제빵/바리스타 [SEP] 외식/식음료 [SEP] 여행/항공/숙박/레저 [SEP] 웨딩/행사/이벤트 [SEP] 뷰티/미용/애완 [SEP] AS/서비스/수리 [SEP] 시설/보안/경비/안전 [SEP] 주차/세차/주유 [SEP] 청소/가사/육아 [SEP] 웹개발 [SEP] 응용프로그램개발 [SEP] ERP/시스템개발/설계 [SEP] 네트워크/서버/보안 [SEP] DBA/데이터베이스 [SEP] 콘텐츠/사이트운영 [SEP] 웹기획/PM/웹마케팅 [SEP] HTML/퍼블리싱/UI개발 [SEP] QA [SEP] 게임 [SEP] 자동차/조선/기계 [SEP] 반도체/디스플레이 [SEP] 화학/에너지/환경 [SEP] 전기/전자/제어 [SEP] 기계설계/CAD/CAM [SEP] 통신기술/네트워크구축 [SEP] 바이오/제약/식품 [SEP] 마케팅/PR/분석 [SEP] 전시/컨벤션 [SEP] 생산관리/공정관리/품질관리 [SEP] 생산/제조/설비/조립 [SEP] 포장/가공 [SEP] 섬유/의류/패션 [SEP] 일반영업 [SEP] B2B영업/기술영업 [SEP] 영업관리/지원/영업기획 [SEP] 판매/캐셔/매장관리 [SEP] 아웃바운드TM [SEP] 고객관리/인바운드 [SEP] 기획/전략/경영 [SEP] 사무/총무/법무 [SEP] 인사/노무/교육 [SEP] 경리/회계/결산 [SEP] 재무/세무/IR [SEP] 사무보조/문서작성,NEW [SEP] EXPERIENCED,SJG세종,경기 용인시 기흥구 흥덕중앙로 120 [SEP] 울산 북구 효자로 82,https://media-cdn.linkareer.com/activity_manager/logos/516396,{'is_remote_work': False},[SJG세종] 2025 신입/경력직원 채용 (~03/09),hybrid,"[SJG세종] 2025 신입/경력직원 채용 (~03/09)
[모집기간]
2월 24일 - 3월 9일
[모집직무]
[SJG세종] 해외수출관리,
[SJG세종] 경영관리,
[SJG세종] 인사관리,
[SJG세종] 총무,
[SJG세종] 회계,
[SJG세종] 자금관리,
[SJG세종] 영업/원가관리(경력무관),
[SJG세종] 전동화부품 생산기술(경력무관),
[SJG세종] 시스템 유지보수(경력무관),
[SJG세종] 부품/업체개발,
[SJG세종] 연결결산,
[SJG세종] 노무관리
[자격요건]
- 학사 이상
- 남성의 경우 병역필 또는 면제자로서 해외여행에 결격사유가 없는 인원
[전형절차]
서류 전형 - 면접 전형 - 최종 합격",https://recruit.sjku.co.kr/hr/rec/recruit/main/controller/candidate/MainRecruitWebController/init.hr,20250223,20250309,20250225
